,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
49,49,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-24,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
50,50,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-24,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
51,51,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-24,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
52,52,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-24,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
53,53,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-24,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
54,54,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-25,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
55,55,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-25,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
56,56,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-25,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
57,57,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-25,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
58,58,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-25,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
59,59,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-25,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
60,60,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-26,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
61,61,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-26,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
62,62,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-26,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
63,63,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-26,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
64,64,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-26,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
65,65,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-26,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
66,66,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-27,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
67,67,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-27,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
68,68,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-27,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
69,69,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-27,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
70,70,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-27,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
71,71,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-27,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
72,72,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-28,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
73,73,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-28,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
74,74,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-28,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
75,75,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-28,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
76,76,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-28,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
77,77,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-28,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
78,78,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-29,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
79,79,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-29,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
80,80,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-29,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
81,81,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-29,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
82,82,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-29,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
