stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,GrupoLatitude,GrupoLongitude,idModalSmtr,IDCorredor,IDTipoParada,IDTipoSentido,IDPropriedadeParada,Seletivado,BRS,IDTipoSinalizacao,IDConservacaoSinalizacao,IDTipoAbrigo,ConservacaoAbrigo,IDTipoAssento,IDTipoBaia,QualidadePavimento,IDTipoCalcada,IDLixeiras,IDRampa,braile,piso_tatil,elevador,n_vagas,n_cabines,AP,RA,Bairro,Observacoes,Foto,dataAtualizacao,endereco
100249,Rodovia Governador Mário Covas próximo ao 42812-42972,,-22.86342,-43.56356,0
100250,Avenida Brasil próximo ao 3303,,-22.86442,-43.56749,0
100251,Avenida Brasil próximo ao 44228,,-22.86527,-43.57422,0
100253,Rodovia Governador Mário Covas próximo ao 560,,-22.86603,-43.58416,0
100254,Rodovia Governador Mário Covas próximo ao 3500,,-22.86955,-43.59872,0
100255,Rodovia Governador Mário Covas próximo ao 47592,,-22.87471,-43.61094,0
100256,Avenida Brasil próximo ao 101,,-22.87755,-43.61697,0
100257,Rodovia Governador Mário Covas próximo ao 49552-49810,,-22.87903,-43.62301,0
100258,Rodovia Governador Mário Covas próximo ao 50060-50136,,-22.87982,-43.62769,0
100259,Rodovia Governador Mário Covas próximo ao 50482-50592,,-22.88076,-43.63313,0
100260,Avenida Brasil próximo ao 51100,,-22.88222,-43.63864,0
100261,Rodovia Governador Mário Covas próximo ao 51286-51322,,-22.88342,-43.64302,0
100262,Beco Isabel próximo ao 02-72,,-22.88823,-43.65889,0
100263,Rodovia Governador Mário Covas próximo ao 51836-51840,,-22.89136,-43.66898,0
100265,Avenida Padre Guilherme Decaminada próximo ao 1187-1667,,-22.89953,-43.67963,0
100266,Avenida Padre Guilherme Decaminada próximo ao 1003-1055,,-22.90288,-43.68222,0
100267,Avenida Padre Guilherme Decaminada próximo ao 1001,,-22.90357,-43.68256,0
100268,Avenida Padre Guilherme Decaminada próximo ao 463-659,,-22.90596,-43.6843,0
100269,Avenida Padre Guilherme Decaminada próximo ao 101-157,,-22.90873,-43.68634,0
100270,Avenida Padre Guilherme Decaminada próximo ao 29,,-22.91178,-43.68745,0
100271,Rua do Prado próximo ao 60,,-22.91329,-43.68714,0
100272,Rua Teresa Cristina próximo ao 47,,-22.91803,-43.68495,0
100273,Rua Lucindo Passos próximo ao 30,,-22.91977,-43.68316,0
100274,Rua Felipe Cardoso próximo ao 540-592,,-22.92036,-43.68145,0
100275,Rua Felipe Cardoso próximo ao 822-880,,-22.9222,-43.6798,0
100276,Rua Felipe Cardoso próximo ao 1128,,-22.92488,-43.67924,0
100277,Rua Felipe Cardoso próximo ao 1362-1424,,-22.92717,-43.67819,0
100278,Rua Felipe Cardoso próximo ao 1608-1660,,-22.92849,-43.67652,0
100279,Rua Felipe Cardoso próximo ao 1944-2014,,-22.93131,-43.67312,0
100280,Rua Felipe Cardoso próximo ao 2370,,-22.93264,-43.67124,0
100281,Rua Felipe Cardoso próximo ao 2728,,-22.9345,-43.66876,0
100282,Rua Felipe Cardoso próximo ao 2593,,-22.93437,-43.66861,0
100283,Rua Felipe Cardoso próximo ao 2187-2299,,-22.93245,-43.67117,0
100284,Rua Felipe Cardoso próximo ao 1831-1859,,-22.93085,-43.67325,0
100285,Rua Felipe Cardoso próximo ao 1743,,-22.92897,-43.67562,0
100286,Rua Felipe Cardoso próximo ao 1433-1445,,-22.92711,-43.67794,0
100287,Rua Felipe Cardoso próximo ao 1071-1161,,-22.924572133911553,-43.67906145767213,0
100288,Rua Felipe Cardoso próximo ao 929,,-22.92304,-43.67929,0
100289,Rua Severiano das Chagas próximo ao 1296,,-22.9183,-43.6801,0
100290,Rua Severiano das Chagas próximo ao 376,,-22.91734,-43.67972,0
100291,Rua Severiano das Chagas próximo ao 100,,-22.91552,-43.6799,0
100292,Rua Severiano das Chagas próximo ao 44,,-22.91412,-43.68006,0
100293,Rua Tonelero próximo ao 56-68,,-22.96493,-43.18197,0
100294,BRS 2 - Avenida Nossa Senhora de Copacabana 371,,-22.96725,-43.181,0
100296,Avenida Princesa Isabel próximo ao 190,,-22.96527,-43.17341,0
100297,Avenida Atlântica próximo ao 12-08,,-22.96381,-43.16995,0
100298,Avenida Atlântica próximo ao 828,,-22.96313,-43.16822,0
100300,Ponto Terminal da Praça Almirante Júlio de Noronha próximo ao 40,,-22.96199,-43.16533,0
100301,Rua Professor Rodolpho Paulo Rocco próximo ao 260-420,,-22.84224,-43.23652,0
100302,Avenida Carlos Chagas Filho,,-22.84406,-43.23563,0
100303,Praça Edson Abdalla Saad,,-22.84596,-43.23778,0
100304,Praça Edson Abdalla Saad - Prefeitura,,-22.8467,-43.23762,0
100305,Avenida Horácio Macedo próximo ao 3877-4119,,-22.85013,-43.23513,0
100306,Rua Lobo Carneiro próximo ao 434-454,,-22.85582,-43.23557,0
100307,Avenida Governador Carlos Lacerda próximo ao 575,,-22.86437,-43.23951,0
100308,Avenida Bento Ribeiro Dantas próximo ao 2-162,,-22.8679,-43.24136,0
100309,Avenida Governador Carlos Lacerda próximo ao 391,,-22.87178,-43.24924,0
100310,Avenida Novo Rio próximo ao 132,,-22.87097,-43.25893,0
100311,Avenida Automóvel Clube próximo ao 98,,-22.87933,-43.27221,0
100312,Ponto Final - Avenida Automóvel Clube próximo ao 126,,-22.87997,-43.26979,0
100314,Rua Guassupi próximo ao 220-302,,-22.8315,-43.34781,0
100315,Rua Cajurana próximo ao 153-173,,-22.83062,-43.34832,0
100316,Avenida Brasil próximo ao 19852-19982,,-22.83074,-43.3509,0
100317,Avenida Brasil próximo ao 433,,-22.83931,-43.36842,0
